ref:US-TX:thc,ref:hmdb,name,OsmNodeID,website,memorial:website,isTHC,isHMDB,isMissing,isPending,isOSM,isPrivate,addr:full,addr:city,addr:county,UTM Zone,UTM Easting,UTM Northing,thc:Latitude,thc:Longitude,hmdb:Latitude,hmdb:Longitude,Recorded Texas Historic Landmark,thc:designation,Marker Notes,wikimedia_commons,subject:wikimedia_commons,subject:wikipedia,wikidata,subject:wikidata,Marker Text,inscription_size,DATA_NOTE,geometry
18754,291097,Temple Emanu-El Cemetery,,https://atlas.thc.texas.gov/Details/5507018754,https://www.hmdb.org/m.asp?m=291097,True,True,False,False,False,False,2823 East Marshall Ave,Longview,Harrison,15.0,341561.0,3597700.0,32.503596,-94.686514,32.5053,-94.68661,False,Historical Marker,,,,,,,"In 1957, Longview members of Kilgore's Temple Beth Sholom established a new synagogue, Temple Emanu-El, along with a new burial ground as part of the larger Memory Park Cemetery. Temple Emanu-El Cemetery became Harrison County's second dedicated Jewish Cemetery (after Marshall Hebrew Cemetery, established in 1881). Most plots are owned by temple members, and the temple itself owns the unreserved plots, which are available to temple members. A notable burial is Rabbi Charles Mantinband (1895-1974), a national civil rights leader who served here from 1963-1971. The cemetery remains a sacred place for Jewish activity and memory in the region. Historic Texas Cemetery - 2016",678,,POINT (-94.686514 32.503596)
8555,97362,Terrell Elementary School,,https://atlas.thc.texas.gov/Details/5257008555,https://www.hmdb.org/m.asp?m=97362,True,True,False,False,True,False,700 North Catherine Street,Terrell,Kaufman,14.0,752099.0,3620456.0,32.69305,-96.311013,32.74427,-96.27581,True,Recorded Texas Historic Landmark,"700 N. Catherine St., Terrell",,,,,,"This location has been home to a school building for the students of the Terrell area since 1901. The site was selected to serve the children living north of the Texas and Pacific Railway tracks nearby. A two-story building named the North Primary School was completed here in September 1901 at a cost of $9,000, and contained six classrooms with facilities for 300 pupils. Over the years increased enrollment placed greater demand on the primary school and other schools. In 1931 the Terrell School Board decided to erect new school buildings with financial assistance provided by the Public Works Administration. Completed in 1936, this primary school was designed by Dallas architect Mark Lemmon, and contained 14 classrooms and an auditorium with a 12-foot stage. Still in use, this building is a fine example of Georgian revival architecture, featuring a 5-bay primary facade, rounded pedimented entry doors, round-arch windows on the auditorium, and chimney-like features at the gable ends. The school was renamed in 1979 in honor of Superintendent John E. Langwith (1889-1976) who served the Terrell School District from 1923-1959. Recorded Texas Historic Landmark - 1996",1178,,POINT (-96.311013 32.69305)
8556,201860,Terrell State Hospital,,https://atlas.thc.texas.gov/Details/5257008556,https://www.hmdb.org/m.asp?m=201860,True,True,False,False,True,False,1200 East Brin Street,Terrell,Kaufman,14.0,756160.0,3625498.0,32.737545,-96.266352,32.73847,-96.26313,False,Historical Marker,"in front of administration office building on Brin Circle off Brin Drive at Terrell State Hospital Grounds, Terrell
",,,,,,"Authorized 1883 by Legislature of Texas. Designed by J. N. Preston and sons, Austin. Built by John M'Donald. Opened in 1885 under administration of Dr. D. R. Wallace, superintendent, who was an internationally recognized pioneer psychiatrist. Admitted 330 patients during first year. Gradually enlarged with 2,300 patients by 1920; it was largest hospital of its kind west of Mississippi. No original buildings are left. Only the fountain in circular park and water tower remain from old hospital grounds.",505,,POINT (-96.266352 32.737545)
8557,98111,Terrell State Hospital Cemetery,,https://atlas.thc.texas.gov/Details/5257008557,https://www.hmdb.org/m.asp?m=98111,True,True,False,False,True,False,1200 East Brin Street,Terrell,Kaufman,14.0,757327.0,3626350.0,32.74495,-96.253675,32.74555,-96.2523,False,Historical Marker,"on Terrell State Hospital grounds at Brin Ave. (must get security escort from administration building), Terrell
",,,,,,"Soon after the Terrell State Hospital opened in July 1885, a portion of the property was set aside for burial of patients who died while hospitalized. The first burial here occurred Oct. 22, 1885. The oldest gravestone is dated Jan. 19, 1888, but most of the graves are unmarked. A fence separates the Jewish section of the cemetery. Some graves date from a smallpox epidemic in 1907. During the 1950s and 1960s, there were 30 to 35 burials a year, but the number gradually declined.",483,,POINT (-96.253675 32.74495)
10219,110873,Texas & Pacific Depot,,https://atlas.thc.texas.gov/Details/5203010219,https://www.hmdb.org/m.asp?m=110873,True,True,False,False,True,False,800 N Washington Ave,Marshall,Harrison,15.0,371618.0,3602394.0,32.551515,-94.367375,32.55151,-94.36737,True,Recorded Texas Historic Landmark,N. Washington Ave. at Ginocchio,,,,,,"Marshall's first railroad was conceived as a connection to Red River steamboat traffic. Twenty miles of track were laid northeast to Swanson's Landing on Caddo Lake by 1858. In 1871, the U. S. Congress authorized the Texas & Pacific Railway Company to build a transcontinental railroad, which would run along the 32nd parallel from Marshall to the West Coast. Two years later, the T&P moved its maintenance shops to Marshall. A new passenger depot was built here at the junction of the Texarkana and Louisiana lines in 1911-12, where it was positioned to serve both routes. To complement the nearby Ginocchio Hotel and huge Texas & Pacific shop complex, and visually to terminate Washington Street from the Courthouse. The railroad's architect was influenced by the popular prairie school and combined abstracted renaissance and Mediterranean details on the brick and concrete structure. Prominent features include a tile roof and wood and plaster accents. A pedestrian tunnel was added for safety in 1940. The Texas & Pacific depot remains an important symbol of Marshall's relationship to the railroad, once its major employer and transportation source. Recorded Texas Historic Landmark - 1985",1195,,POINT (-94.367375 32.551515)
8559,97643,Texas & Pacific Railroad Freight Depot,,https://atlas.thc.texas.gov/Details/5257008559,https://www.hmdb.org/m.asp?m=97643,True,True,False,False,True,False,,Terrell,Kaufman,14.0,755249.0,3625196.0,32.735036,-96.276148,32.73528,-96.2758,True,Recorded Texas Historic Landmark,"200 S. Virginia St., Terrell",,,,,,"Founded in 1873, the town of Terrell was located on the route of the Texas & Pacific Railroad. Robert A. Terrell, for whom the town was named, was a surveyor and landowner in Kaufman County. Portions of land were given to the Texas & Pacific by the Terrell Family, Judge W. D. Irvine, C. C. Nash, and John G. Moore, with the condition that a permanent depot be established within the donated land here. The first depot, a 20' x 60' frame structure, was completed by June 1873. The depot nearly doubled in size by 1884 to a 20' x 102' structure with an office, waiting room and freight room, surrounded by a freight platform of 8,360 square feet. By 1892 a separate passenger depot was built across the street. This freight depot was constructed in 1911, in an era of infrastructure expansion of the national rail system. This utilitarian building retains most of its original features, including three bays on its primary facade, a broad hipped roof, and freight doors on the north, south, and east sides. Once an integral part of the region's economy, this depot was closed in 1977. It remains a significant element of the town's railroad past.",1145,,POINT (-96.276148 32.735036)
6464,75889,Texas in the Civil War - Federal Forces,,https://atlas.thc.texas.gov/Details/5453006464,https://www.hmdb.org/m.asp?m=75889,True,True,False,False,True,False,2210 West 35th Street,Austin,Travis,14.0,730784.0,3627268.0,32.75911,-96.536489,30.31403,-97.76071,False,Historical Marker,"Camp Mabry, near entrance at W 35th St.",,,,,,"When Texas joined the Confederacy in 1861, some men disagreed. Mainly these were from foreign countries or the North, or did not uphold states' rights. Some of them left here and joined Northern army units. Others joined Federal forces near home. A 1st Texas Cavalry (Union), made up of 310 men in 8 companies, was organized by a Texan, Col. E. J. Davis, across the Rio Grande, in Mexico. Nucleus of 2nd Texas Cavalry (Union) was formed in New Orleans, adding men in Louisiana and Mexico until it had 4 companies. They merged 1864 into 1st Texas Volunteer Cavalry (Union). Individual Texas prisoners of war obtained freedom by becoming ""galvanized Yankees"" -- men coating over their old opinions with blue uniforms. These fought Indians on frontiers, not old Confederate comrades. However, Texans in the Federal Army sometimes were in battle against old neighbors, or even their own relatives, in Red River campaigns in Louisiana, on the coast, and in south and west Texas. On each side by turns were enlisted the partisan rangers of A. J. Vidal -- deserting the Confederates in 1863, the Federals and the war itself in 1864. Federal soldiers from Texas were a small minority, because 90,000 Texans fought for the Confederacy.. (1965)",1234,,POINT (-96.536489 32.75911)
8558,97644,Texas Midland Railroad,,https://atlas.thc.texas.gov/Details/5257008558,https://www.hmdb.org/m.asp?m=97644,True,True,False,False,True,False,100 Lions Club Lane,Terrell,Kaufman,14.0,753269.0,3625694.0,32.73998,-96.297121,32.73977,-96.29723,False,Historical Marker,"on Lions Club Lane in Gill Park off US 80 at western edge of Terrell
",,,,,,"A northeast line of the Houston and Texas Central Railroad was built through this area in 1882. In 1892 it was purchased by Mrs. Hetty Green and later reorganized as the Texas Midland Railroad. Under the innovative leadership of her son Edward H. R. Green, it was instrumental in the early economic development of area communities, especially Terrell, where maintenance facilities were located. Later part of the Southern Pacific System, the line was operated until 1958. This railroad car, found at Sand Lake, is typical of business cars used on the line.",556,,POINT (-96.297121 32.73998)
6898,148647,Texian Land and Emigration Company,,https://atlas.thc.texas.gov/Details/5113006898,https://www.hmdb.org/m.asp?m=148647,True,True,False,False,False,False,13017 William Dodson Parkway,Farmers Branch,Dallas,14.0,696879.0,3644788.0,32.922867,-96.893794,32.92282,-96.89333,False,Historical Marker,Farmers Branch City Hall; corner of Pepperwood and W. M. Dodson Pkwy.,,,,,,"Site of the first agency, January 1845 Generally known as ""Peters' Colony"" in honor of William S. Peters who, under a colonization contract secured in 1841 from the Republic of Texas, introduced more than ten thousand settlers to 17 counties of North Texas. (4 mi. E. Farmers Branch, Dallas County)",298,,POINT (-96.893794 32.922867)
10135,,The Allen House,,https://atlas.thc.texas.gov/Details/5203010135,,True,False,False,False,False,False,610 N. Washington St.,Marshall,Harrison,15.0,371628.0,3602294.0,32.550614,-94.367255,,,True,Recorded Texas Historic Landmark,,,,,,,"Born in Alabama, the Rev. Walker Montecue Allen (1819-1899) was a Cumberland Presbyterian minister, author, and teacher. He moved to Marshall in 1876 with his wife Eliza Ann (Handly) (1829-1902) and their nine children. They erected this two-story residence in 1879, with the Rev. Allen and his older sons doing most of the carpentry and masonry work. An example of the late Greek revival style, this structure was occupied by the Allen family until 1942. Recorded Texas Historic Landmark - 1977",495,,POINT (-94.367255 32.550614)
9417,98116,The American National Bank of Terrell,,https://atlas.thc.texas.gov/Details/5257009417,https://www.hmdb.org/m.asp?m=98116,True,True,False,False,True,False,102 West Moore Avenue,Terrell,Kaufman,14.0,755106.0,3625347.0,32.736429,-96.277631,32.73674,-96.27765,False,Historical Marker,corner of Catherine and Moore,,,,,,"The city of Terrell was founded in 1873. C. M. Bivens, John H. Corley, and F. A. Waters opened a private bank here in 1875. In 1878, Asa Holt replaced Waters as one of the owners. Later the enterprise became the Bivens and Corley Bank and moved to this site. A second financial institution, the Childress Brothers' Bank, was founded in 1876. Col. Jim Harris, who bought an interest in 1882, acquired the Childress bank in 1885 and the Bivens and Corley Bank in 1887, merging them as the Harris Bank. Also in that year, the town acquired a federally chartered bank, the First National. Oscar B. Colquitt (1861-1940), later to be governor of Texas, was one of its founders. At the death of Col. Harris in 1895, A. J. Childress, John H. Corley, and seven other citizens bought the Harris estate and formed Harris National Bank. One of the directors was the railroad magnate Edward H. R. Green, son of the noted financier Hetty Green. In 1903 the Harris National was renamed American National Bank. When the depression of the 1930s strained the town's resources, the two national banks were merged. As of 1976, the American National Bank is the oldest and largest financial institution in Kaufman County.",1200,,POINT (-96.277631 32.736429)
10139,218648,The Belle Fry Gaines House,,https://atlas.thc.texas.gov/Details/5203010139,https://www.hmdb.org/m.asp?m=218648,True,True,False,False,True,False,313 West Austin Street,Marshall,Harrison,15.0,371366.0,3601783.0,32.545975,-94.369975,32.54607,-94.37004,True,Recorded Texas Historic Landmark,,,,,,,"This residence was erected for John R. (b. 1849) and Sallie Stinson (b. 1857) soon after their marriage in Sept. 1875. The wood framing around the entryway was carved to resemble cut stone. Stinson was a merchant and served one term as mayor of Marshall. In 1909 Walter D. Minton (D. 1918) bought the structure after Minton's death, his widow Belle (Fry) (d. 1978) married E. P. Gaines. She operated an antique shop in the house for many years. Recorded Texas Historic Landmark - 1978",484,,POINT (-94.369975 32.545975)
11384,187054,The Canton Herald,,https://atlas.thc.texas.gov/Details/5467011384,https://www.hmdb.org/m.asp?m=187054,True,True,False,False,True,False,103 East Tyler Street,Canton,Van Zandt,15.0,231180.0,3605644.0,32.555651,-95.862899,32.55585,-95.86352,False,Historical Marker,,,,,,,"""The Canton Herald"" has been in continuous operation since 1882. Ellis Campbell (1882-1945), publisher of the ""Wills Point Chronicle,"" purchased the ""Herald"" in 1915. Campbell and his wife Mary Jane (Gilmore) built a family publishing business that eventually extended into several generations. Operating from offices at this site and printing facilities in Wills Point, the newspaper has played an active role in the community for over a century, keeping citizens informed of local news events. (1990)",502,,POINT (-95.862899 32.555651)
9941,89019,The Courthouses of Gregg County,,https://atlas.thc.texas.gov/Details/5183009941,https://www.hmdb.org/m.asp?m=89019,True,True,False,False,True,False,101 East Methvin Street,Longview,Gregg,15.0,336628.0,3596776.0,32.496254,-94.73894,32.49625,-94.73891,False,Historical Marker,"Gregg County Courthouse grounds, south side facing Methvin Street",,,,,,"Gregg County was formed in 1873 and Longview was chosen as county seat. The first temporary courthouse was a small building at the corner of Fredonia and Tyler streets. It soon proved inadequate, however, and another temporary courthouse was set up on the second floor of the 2-story W. G. Northcutt Hardware Store. The only brick building in town, the Northcutt Store was also the only structure to survive a devastating downtown fire in 1877. The county built a jail in 1874, and levied a special tax to finance construction of a permanent courthouse. Designed by F. E. Ruffini and completed in 1879, the French Second Empire style building featured a mansard roof and a central clock tower. Structural problems were soon evident, however, and by 1896 the building was condemned and demolished. A new red brick Romanesque Revival courthouse, designed by Fort Worth architect Marshall R. Sanguinet, was completed on the square in 1897. The East Texas oil boom of the 1930s resulted in overwhelming business at the courthouse, and by 1932 the county had replaced the red brick courthouse with a modern Art Deco building. Enlarged over the years with several additions, it still serves the county. (1997)",1203,,POINT (-94.73894 32.496254)
8520,95796,The Forney Messenger,,https://atlas.thc.texas.gov/Details/5257008520,https://www.hmdb.org/m.asp?m=95796,True,True,False,False,True,False,201 W Broad St,Forney,Kaufman,14.0,736930.0,3626433.0,32.750278,-96.47115,32.74983,-96.4713,False,Historical Marker,"201 W. Broad St. (Old U.S. 80 and FM 688), Forney",,,,,,"The Forney Messenger is the oldest newspaper in continuous operation in Forney. Founded in 1896 by M. J. Cox, the first issue was printed on April 16 and contained a personal column, school news, a local church directory, and news from surrounding communities. In 1919 the Messenger was merged with the Forney News and was known as the Forney News and Messenger until 1921, when it again became the Forney Messenger. For many years the Messenger has provided residents of Forney and the surrounding area with news of local interest. Texas Sesquicentennial, 1836 - 1986",568,,POINT (-96.47115 32.750278)
11413,84510,The Free State of Van Zandt,,https://atlas.thc.texas.gov/Details/5467011413,https://www.hmdb.org/m.asp?m=84510,True,True,False,False,True,False,,Van,Van Zandt,15.0,247605.0,3600732.0,32.51525,-95.686827,32.51533,-95.68684,False,Historical Marker,"westbound IH-20 rest area, Exit 537",,,,,,"Pioneer nickname appropriate to this area's many freedoms-- particularly from want and fear. (Food was obtained with little effort; and although the Indians fought white men here as late as 1842, the settlers by 1847 slept in the open with no dread of Indians or wild animals.) According to tradition, Van Zandt County (created 1848) also by a legal accident had freedom from sharing debts of its parent county, Henderson-- and was proud of that unusual advantage. Other parts of Texas share ""Free State"" traditions. An 1826 ""Republic of Fredonia"" was proclaimed in Nacogdoches and endured for a few weeks. Along the Mexican border, citizens maintained in 1839-1840 the ""Republic of the Rio Grande."" Because it developed great self-reliance in recurring border troubles, Hidalgo County called itself a republic, 1852-1872. A Panhandle County formed the secessionist ""Free State of Ochiltree"" in the 1890s. All secessions have been brief. When Texas in 1845 voted to become a part of the United States, it was given (but declined) the right to become five states. Such movements as ""The Free State of Van Zandt"" soon lost force. Memories of the ten proud years of the Republic give the people unusual loyalty to Texas. (1968)",1224,,POINT (-95.686827 32.51525)
5345,193705,The Grapevine Sun,,https://atlas.thc.texas.gov/Details/5439005345,https://www.hmdb.org/m.asp?m=193705,True,True,False,False,True,False,332 S Main St,Grapevine,Tarrant,14.0,679690.0,3646070.0,32.938155,-97.077939,32.93805,-97.07849,False,Historical Marker,"332 S. Main St.,  Grapevine",,,,,,"Benjamin R. Wall (1876-1955) started the Grapevine Sun in 1895 at the age of nineteen. It was sold in 1897 to James E. Keeling (1847-1925), a native of England. His son Ed took over as editor in 1912 and published the paper with the help of his wife Grady. The weekly printed mostly encouraging news for its readers. When Ed died in 1953 his daughter Zena Keeling Oxford became editor and her husband Gene was typesetter. The sale of the Sun following her death (1976) ended the family connection which lasted 80 years and spanned three generations. (1980)",556,,POINT (-97.077939 32.938155)
12967,290271,The Grove,,https://atlas.thc.texas.gov/Details/5183012967,https://www.hmdb.org/m.asp?m=290271,True,True,False,False,False,False,600 N. Green,Longview,Gregg,15.0,336971.0,3596955.0,32.50067,-94.735635,32.49955,-94.73537,False,Historical Marker,600 block of N. Green,,,,,,"The Grove The Grove was a natural timber stand within what became Longview in 1870. Tradition holds that the area's freedmen gathered in the Grove for worship services as early as the 1860s. In 1871, John R. Magrill sold the one-acre grove tract to the town's African American population. Acting on their behalf were O.J. Taylor, Silas Billup and Alick Berry. Over the years, the Grove was an important gathering place for the local African American community. Efforts in the 1930s to acquire the land for oil production failed due to confusion over the title, and the city later adopted the land for use as a park, now known as Magrill Plaza. (2003)",650,,POINT (-94.735635 32.50067)
10171,,The Hallsville Cemetery,,https://atlas.thc.texas.gov/Details/5203010171,,True,False,False,False,False,False,300 W. Willow St.,Hallsville,Harrison,15.0,351583.0,3597378.0,32.503349,-94.580666,,,False,Historical Marker,"Hallsville Cemetery, at intersection of driving paths. Marker reported damaged Nov. 2013.",,,,,,"After the establishment of Hallsville in 1869 by railroad developers, land was secured here for a cemetery. In 1875 the James F. Taylor Masonic Lodge No. 169 acquired from the railroad (by then named the Texas & Pacific) three acres of land near the rail line and dedicated it as a community burial ground. The earliest marked burial is that of Mrs. G. C. Russell in 1875, taking place while the land transaction was in progress. Some burials from the older communities of Ash Springs (2 mi. NE) and Fort Crawford (2 mi. SW) were transferred here, as most of their settlers moved to Hallsville and the railhead. Since the 1920s cemetery cleaning days during May served as community gatherings. Children were encouraged to take part and learn about their ancestors while helping to maintain family plots. Politicians spoke to the crowds before spring primary elections, and veterans were honored on war memorial days. A cemetery association was formed in 1947 to ensure perpetual care and acquire more land. Several additions were made through the generosity of the railroad. Formal entrance gates, landscaping and other improvements have been sponsored by the association. Texas Sesquicentennial 1836 - 1986",1207,,POINT (-94.580666 32.503349)
10180,218690,The Hochwald House,,https://atlas.thc.texas.gov/Details/5203010180,https://www.hmdb.org/m.asp?m=218690,True,True,False,False,True,False,211 West Grand Avenue,Marshall,Harrison,15.0,370854.0,3602091.0,32.548694,-94.375469,32.54872,-94.36872,True,Recorded Texas Historic Landmark,,,,,,,"An orphan, Isaac (""Ike"") Hochwald (1865-1956) came to Marshall in 1877 as the ward of Lionel Kahn. He joined Kahn's mercantile firm and became a prosperous businessman. Hochwald was a school trustee, member of several fraternal groups, and one of the organizers of the East Texas Baseball League. He and his wife Amelia (Raphel) built this Victorian residence in 1894-95. Classical revival detailing was added in 1912. The Hochwald family lived here until 1956. Recorded Texas Historic Landmark - 1978",501,,POINT (-94.375469 32.548694)
9969,138965,The Kilgore I&GN-Missouri Pacific Railroad Station,,https://atlas.thc.texas.gov/Details/5183009969,https://www.hmdb.org/m.asp?m=138965,True,True,False,False,True,False,100 North Commerce Street,Kilgore,Gregg,15.0,323565.0,3584896.0,32.387142,-94.875701,32.3876,-94.87591,False,Historical Marker,,,,,,,"The town of Kilgore was platted by the International Railroad Company after it purchased land for a townsite from C. B. ""Buck"" Kilgore, who had donated a 200-foot railroad right-of-way in 1871. Kilgore, a resident of Danville (4 mi. E), recognizing the economic opportunities afforded by the railroad, soon built a new home near the station. Many other Danville citizens followed Kilgore's lead, and a community was established and named for him. This railroad station was completed in 1872 to provide passenger and freight service and to serve as a communications center for this agricultural and lumbering area. In 1931 oil was discovered in what became known as the East Texas Oil field, and the volume of shipments from the Kilgore station increased dramatically. Later, World War II provided the depot with a steady stream of troop trains. The rail line became known as the Missouri Pacific in 1956. As automobile, bus, and air travel became more popular, rail traffic decreased, and in 1977 the Kilgore station was closed. The depot stands today as a reminder of the significant role rail transportation played in the growth and development of Kilgore and East Texas.",1173,,POINT (-94.875701 32.387142)
10185,232750,The Library Movement in Marshall,,https://atlas.thc.texas.gov/Details/5203010185,https://www.hmdb.org/m.asp?m=232750,True,True,False,False,True,False,213 W. Austin Street,Marshall,Harrison,15.0,371451.0,3602180.0,32.549566,-94.369124,32.54595,-94.36902,False,Historical Marker,,,,,,,"Twenty-five Marshall ladies formed the Ingleside Circulating Book Club in 1887, each member buying a book and making exchanges. When that club and four others organized a federation in 1899, their first civic goal was a city library. Use of a feed store loft was donated by the federation president and her husband. The library opened in 1900 with 174 books and with hay-bales for chairs. After a charter was obtained Oct. 24, 1902, the library moved to the City Hall, where it operated until a 1923 fire. At the City Hall, $1-a-year reading tickets gave admission to the public. these tickets plus funds raised by the clubwomen provided 69 years of city library services without the use of public tax revenues. This graceful Georgian structure was built after the clubs worked on funding for over 20 years and after the City Hall fire. Erected in 1926 at cost of $34,046.93, it was ideal in its appointments at that time, but was later outgrown. Finally the city was persuaded to support a municipal library, and on Oct. 28, 1971, the clubwomen handed over the keys to their building, books, and furniture. On completion of a new, larger city library facility in 1973, this building came to house other civic endeavors.",1220,,POINT (-94.369124 32.549566)
9983,266772,The New Deal Era in Kilgore,,https://atlas.thc.texas.gov/Details/5183009983,https://www.hmdb.org/m.asp?m=266772,True,True,False,False,False,False,600 E. North St.,Kilgore,Gregg,15.0,324151.0,3584551.0,32.3824,-94.864677,32.38411,-94.87091,False,Historical Marker,,,,,,,"After the discovery of oil here in the 1930s, this site was transformed into a makeshift tent city by thousands of people displaced by a deepening national depression. In an effort to control growth, city officials chose this site as the focus of an ambitious public works program in 1934. The park project, which included extensive rock work, was influenced by the planning and foresight of other Federal ""New Deal"" projects underway in Kilgore at the time (Kilgore Public Library and Kilgore College Administration Building). The park project was finished about 1936.",569,,POINT (-94.864677 32.3824)
8522,97645,The Old Graveyard (Pioneer Cemetery),,https://atlas.thc.texas.gov/Details/5257008522,https://www.hmdb.org/m.asp?m=97645,True,True,False,False,True,False,400 New Hope Street,Terrell,Kaufman,14.0,754173.0,3624517.0,32.729166,-96.287804,32.72915,-96.28791,False,Historical Marker,"Corner of Polk and New Hope St., Terrell",,,,,,"This small historic cemetery, also called the ""Irvine Family Cemetery,"" predates the establishment of Terrell by more than 20 years. The first burial was that of Robert Alexander, nephew of W. D. Irvine, in 1851. Now located within the city limits, the cemetery began on land owned by the pioneer Irvine family. It contains the graves of Irvine family members, their neighbors, and descendants, many of whom were responsible for founding this community. The cemetery also contains several unmarked graves. The last known burial to take place here was in 1956.",559,,POINT (-96.287804 32.729166)
3998,238068,The Peters Colony,,https://atlas.thc.texas.gov/Details/5121003998,https://www.hmdb.org/m.asp?m=238068,True,True,False,False,True,False,1187 FM 1171,Lewisville,Denton,14.0,684812.0,3657662.0,33.041802,-97.020847,33.04234,-97.0227,False,Historical Marker,"1197 West Main Street (FM 1171) in front of Municipal Building and City Hall, Lewisville",,,,,,"(within area encompassed by) A reservation of land made under an Empresario contract by the Republic of Texas, 1841. Its purpose was to introduce colonists into this area. Under the first of four contracts, W. S. Peters and 19 partners agreed to introduce 600 families in three years, to furnish each with seed, shot, and a cabin, and also to survey the land. Each family was to receive 640 acres of land free and each single man, 320 acres. Of this, the company could take half for its services. Three later contracts altered terms somewhat, and although the land company underwent several internal upheavals, by 1848 there were approximately 1,800 colonists and their families in the area. Resentment over the company's share of land climaxed in 1852 when settlers drove out the unpopular agent, Henry O. Hedgcoxe, in the so-called ""Hedgcoxe War."" Because of its success in opening a large area of the frontier and its later effect on Texas land and immigration policy, the law establishing this colony was one of the most important in the Republic. In spite of unusual tumult and hardship, the final Peters Colony area today extends over five counties and encompasses one-fourth of the state's population, including its largest combined metropolitan area. (1970)",1265,,POINT (-97.020847 33.041802)
10222,232742,The Turner House,,https://atlas.thc.texas.gov/Details/5203010222,https://www.hmdb.org/m.asp?m=232742,True,True,False,False,True,False,406 S. Washington Ave,Marshall,Harrison,15.0,371639.0,3601286.0,32.541525,-94.367,32.54213,-94.36707,True,Recorded Texas Historic Landmark,,,,,,,"George Gammon Gregg, a leading merchant, built this frame house during the early 1850s. According to family tradition, Confederate veteran James Turner (d. 1913) acquired title to the property after a poker game in 1866. Turner was a noted lawyer and served four years as mayor of Marshall. His son Robert (1868-1927) added the front porch, with its Victorian columns, in 1890. Members of the Turner family owned the residence for over 100 years. Recorded Texas Historic Landmark - 1979",486,,POINT (-94.367 32.541525)
5468,227331,Thomas Easter Cemetery,,https://atlas.thc.texas.gov/Details/5439005468,https://www.hmdb.org/m.asp?m=227331,True,True,False,False,True,False,2970 E Southlake Blvd,Southlake,Tarrant,14.0,677038.0,3645960.0,32.937596,-97.106314,32.93843,-97.10639,False,Historical Marker,2800 block of Southlake Blvd.  From Grapevine take Southlake Blvd. about 1 mile east.  Marker is located on north side.,,,,,,"Virginia native Thomas Easter, born about 1823, migrated to Texas and settled in Tarrant County by 1848. Easter patented a 640-acre tract of land in the northeast corner of the county. A portion of this land was used as a cemetery upon his death in 1862. His wife Charity Easter, born about 1820, was buried here in the early 1880s. Another known burial is that of early settler Hardin West (b. 1809), who died on March 10, 1881. The Cemetery contains several unmarked graves. The Easter Schoolhouse stood beside the burial ground during the 19th Century. (1983)",562,,POINT (-97.106314 32.937596)
12802,232734,Todd-McKay-Wheat House,,https://atlas.thc.texas.gov/Details/5203012802,https://www.hmdb.org/m.asp?m=232734,True,True,False,False,True,False,506 W. Burleson Street,Marshall,Harrison,15.0,371245.0,3601639.0,32.544663,-94.371244,32.54747,-94.37217,True,Recorded Texas Historic Landmark,506 W. Burleson,,,,,,"Todd-McKay-Wheat House Originally constructed before the Civil War and modified during the 1880s and again in 1909, this house is significant for its historical associations and for its representation as an evolutionary house form. In 1856, Mary Britt bought the property and married Judge William S. Todd, later a signer of the 1861 ordinance of secession. Although it is possible a structure was on the site when she purchased it. The increase in value at the time the Todds sold the property in 1858 points to construction of a house here during their ownership. North Carolina native Gilchrist McKay, also a signer of the secession ordinance, purchased the property from the Todds after he moved to Marshall to establish a law practice. During his service in the Confederate army, he was captured at Arkansas Post, imprisoned at Camp Chase (Ohio) and killed in the 1864 Battle of Mansfield. The house was sold in 1869 as part of his estate. After a series of subsequent owners, Naomi and William Wheat purchased the home. It was most likely during their ownership (1880-1888) that the two-story, full-length front porch with turned wood posts and jig-sawn brackets was added, in keeping with the Victorian tastes of the time. In 1909, Oscar Brown purchased the house and added a one-story section to the southeast corner. An engineer for the Texas and Pacific Railroad, Brown and his family resided here until 1926 and then leased the house until selling it in 1970. Recorded Texas Historic Landmark - 2001",1510,,POINT (-94.371244 32.544663)
5508,147396,Torian Log Cabin,,https://atlas.thc.texas.gov/Details/5439005508,https://www.hmdb.org/m.asp?m=147396,True,True,False,False,True,False,205 Main Street,Grapevine,Tarrant,14.0,679669.0,3646227.0,32.939574,-97.078133,32.93956,-97.07816,True,Recorded Texas Historic Landmark,205 Main St. Grapevine,,,,,,"This cabin of hand-hewn logs was built along a creek at the edge of the cross timbers near the pioneer community of Dove. It originally stood on a headright settled in 1845 by Francis Throop, a Peters colonist from Missouri. J.C.Wiley bought the property in 1868. He sold it in 1886 to John R. Torian (1836-1909), a farmer from Kentucky. Torian family members occupied the structure until the 1940s. The cabin was moved about four miles to this site in 1976.",458,,POINT (-97.078133 32.939574)
10213,,Town of Scottsville,,https://atlas.thc.texas.gov/Details/5203010213,,True,False,False,False,False,False,FM 1998,Scottsville,Harrison,15.0,383807.0,3601282.0,32.542831,-94.237442,,,False,Historical Marker,,,,,,,"Founded in 1834 by William Thomas Scott (1811-1887), pioneer and statesman. This marker is erected jointly by the State of Texas and relatives and friends in the year 1936. Centennial of Texas Independence.",206,,POINT (-94.237442 32.542831)
