OsmNodeID,thc:Latitude,thc:Longitude,abandoned:historic,abandoned:memorial,access,addr:city,addr:country,addr:county,addr:full,addr:state,alt_name,check_date,colour,contact:facebook,date,description,designation,direction,ele,flickr,gnis:feature_id,heritage,heritage:operator,historic,image,image:creator,inscription,inscription:url,mapillary,material,memorial,memorial:website,name,name:en,name:es,name:etymology:wikidata,name:pt,name:sr,name:ur,name:zh,note,official_name,openplaques:id,operator,operator:es,operator:wikidata,panoramax,ref:US-TX:thc,ref:hmdb,short_name,source:url,source:website,source_ref,start_date,subject:wikidata,subject:wikimedia_commons,subject:wikipedia,support,thc:designation,thc:inscription_date,website,wikidata,wikimedia_commons,wikipedia,year
12453473909,30.10427,-93.73097,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116303,Black Education in Orange County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,6224,116303,,,https://atlas.thc.texas.gov/Details/5507016630,,2004,,,,pole,Historical Marker,,,,,,
12453473910,30.09101,-93.73101,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116654,George Alexander Pattillo,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8709,116654,,,https://atlas.thc.texas.gov/Details/5361011508,,1981,,,,pole,Historical Marker,,,,,,
12453473911,30.10391,-93.72782,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116194,Emma Henderson Wallace,,,,,,,,,,,Texas Historical Commission,,Q2397965,,20004,116194,,,https://atlas.thc.texas.gov/Details/5507014608,,2003,,,,pole,Historical Marker,,,,,,
12453473912,30.09219,-93.73508,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116243,William Henry Stark,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15978,116243,,,https://atlas.thc.texas.gov/Details/5361011520,,1982,,,,pole,Historical Marker,,,,,,
12453473913,30.07957,-93.73685,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=140670,Samuel H. Levingston,,,,,,,,,,,Texas Historical Commission,,Q2397965,,23431,140670,,,https://atlas.thc.texas.gov/Details/5361011491,,1984,,,,pole,Historical Marker,,,,,,
12453473914,30.086,-93.73948,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=141239,Alexander Gilmer,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10997,141239,,,https://atlas.thc.texas.gov/Details/5361011482,,1981,,,,pole,Historical Marker,,,,,,
12453473915,30.09293,-93.73651,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116209,Leonard Frederick Benckenstein,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3351,116209,,,https://atlas.thc.texas.gov/Details/5361011469,,1984,,,,pole,Historical Marker,,,,,,
12453473916,30.08533,-93.7393,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=141709,"Samuel Wallace Sholars, M.D.",,,,,,,,,,,Texas Historical Commission,,Q2397965,,14390,141709,,,https://atlas.thc.texas.gov/Details/5361011516,,1979,,,,pole,Historical Marker,,,,,,
12453473917,30.091,-93.731,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116641,Hugh Ochiltree,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4602,116641,,,https://atlas.thc.texas.gov/Details/5361011502,,1982,,,,pole,Historical Marker,,,,,,
12453473918,30.08553,-93.73816,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=141637,Captain George M. Levingston,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12476,141637,,,https://atlas.thc.texas.gov/Details/5361011490,,1983,,,,pole,Historical Marker,,,,,,
12453473919,30.08546,-93.73887,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=201930,Dr. Samuel M. Brown,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13046,201930,,,https://atlas.thc.texas.gov/Details/5361011474,,1987,,,,pole,Historical Marker,,,,,,
12453473920,30.08991,-93.73805,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=141276,Home of Jimmy O. Sims,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8369,141276,,,https://atlas.thc.texas.gov/Details/5361011517,,1979,,,,pole,Historical Marker,,,,,,
12453473921,30.09104,-93.73098,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116679,Niblett's Bluff C. S. A.,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18280,116679,,,https://atlas.thc.texas.gov/Details/5361011500,,1964,,,,pole,Historical Marker,,,,,,
12453473922,30.08993,-93.73646,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=116304,Orange County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8324,116304,,,https://atlas.thc.texas.gov/Details/5361011505,,1936,,,,pole,Historical Marker,,,,,,
12453473923,30.04366,-93.82244,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=172233,Cow Bayou Swing Bridge,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5096,172233,,,https://atlas.thc.texas.gov/Details/5507016525,,2010,,,,pole,Historical Marker,,,,,,
12453473924,30.03248,-93.83665,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=171190,First Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8705,171190,,,https://atlas.thc.texas.gov/Details/5507016949,,2011,,,,pole,Historical Marker,,,,,,
12453473933,31.25068,-93.97329,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=175166,Pineland,,,,,,,,,,,Texas Historical Commission,,Q2397965,,22815,175166,,,https://atlas.thc.texas.gov/Details/5507016524,,2010,,,,pole,Historical Marker,,,,,,
12453473934,31.43425,-93.84565,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221471,Bethany Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,20089,221471,,,https://atlas.thc.texas.gov/Details/5507018648,,2017,,,,pole,Historical Marker,,,,,,
12453473935,31.43274,-93.84734,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=106654,Milam,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1240,106654,,,https://atlas.thc.texas.gov/Details/5507016778,,2011,,,,pole,Historical Marker,,,,,,
12453473936,31.46211,-93.75376,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=30754,Gaines Memorial Bridge,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10606,30754,,,https://atlas.thc.texas.gov/Details/5403011034,,1936,,,,pole,Historical Marker,,,,,,
12453473937,31.43075,-93.85539,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=175253,Las Boregas Camp Site,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2032,175253,,,https://atlas.thc.texas.gov/Details/5403011039,,2008,,,,pole,Historical Marker,,,,,,
12453473938,31.4327,-93.8461,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=29917,The Milam Masonic Institute,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17201,29917,,,https://atlas.thc.texas.gov/Details/5403011045,,1974,,,,pole,Historical Marker,,,,,,
12453473939,31.43275,-93.8473,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=29875,Milam,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15455,29875,,,https://atlas.thc.texas.gov/Details/5403011044,,1936,,,,pole,Historical Marker,,,,,,
12453473940,31.4321,-93.8494,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=30701,C. A. Nethery & Sons General Merchandise,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18022,30701,,,https://atlas.thc.texas.gov/Details/5507015813,,2009,,,,pole,Historical Marker,,,,,,
12453473941,31.34189,-93.84772,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107128,First Baptist Church of Hemphill,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8896,107128,,,https://atlas.thc.texas.gov/Details/5507014318,,2008,,,,pole,Historical Marker,,,,,,
12453473942,31.34345,-93.8488,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221464,"Goodrich, William F. and Bertha Sutor, House",,,,,,,,,,,Texas Historical Commission,,Q2397965,,11356,221464,,,https://atlas.thc.texas.gov/Details/5507014533,,2003,,,,pole,Historical Marker,,,,,,
12453473943,31.3416,-93.86515,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=241810,Site of East Mayfield,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9991,241810,,,https://atlas.thc.texas.gov/Details/5403011032,,1997,,,,pole,Historical Marker,,,,,,
12453473944,31.33946,-93.84971,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107223,Hemphill Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2670,107223,,,https://atlas.thc.texas.gov/Details/5403011037,,1981,,,,pole,Historical Marker,,,,,,
12453473945,31.34223,-93.84928,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107165,Sabine County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10678,107165,,,https://atlas.thc.texas.gov/Details/5507016358,,2010,,,,pole,Historical Marker,,,,,,
12453473946,31.34181,-93.84967,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107170,Sabine County Jail,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2677,107170,,,https://atlas.thc.texas.gov/Details/5403007578,,1981,,,,pole,Historical Marker,,,,,,
12453473947,31.34227,-93.84951,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107166,Hemphill,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12651,107166,,,https://atlas.thc.texas.gov/Details/5507015412,,2008,,,,pole,Historical Marker,,,,,,
12453473948,31.20489,-93.73902,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107171,Fairmount Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1665,107171,,,https://atlas.thc.texas.gov/Details/5403013223,,2004,,,,pole,Historical Marker,,,,,,
12453473949,31.34206,-93.84922,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107164,Sabine County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12231,107164,,,https://atlas.thc.texas.gov/Details/5403007577,,1981,,,,pole,Historical Marker,,,,,,
12453473950,31.39537,-93.83501,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=107121,Matthew Arnold Parker,,,,,,,,,,,Texas Historical Commission,,Q2397965,,738,107121,,,https://atlas.thc.texas.gov/Details/5403007574,,1974,,,,pole,Historical Marker,,,,,,
12453473951,31.34185,-93.84921,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=240814,Sabine County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17666,240814,,,https://atlas.thc.texas.gov/Details/5403007576,,1936,,,,pole,Historical Marker,,,,,,
12453473952,31.4812,-93.9504,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=30874,County Line Baptist Church and Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5904,30874,,,https://atlas.thc.texas.gov/Details/5403011030,,1990,,,,pole,Historical Marker,,,,,,
12453473953,31.45504,-93.96501,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221230,McMahan's Chapel,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3829,221230,,,https://atlas.thc.texas.gov/Details/5403011042,,1936,,,,pole,Historical Marker,,,,,,
12453473954,31.47593,-93.9173,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=175251,El Lobanillo,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7029,175251,,,https://atlas.thc.texas.gov/Details/5403011033,,1972,,,,pole,Historical Marker,,,,,,
12453473955,31.4822,-93.9746,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=221069,Two Miles Southeast to McMahan's Chapel,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4703,221069,,,https://atlas.thc.texas.gov/Details/5507020173,,1936,,,,pole,Historical Marker,,,,,,
12453473956,31.15483,-93.99511,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=175165,Brookeland United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,1041,175165,,,https://atlas.thc.texas.gov/Details/5507013638,,2006,,,,pole,Historical Marker,,,,,,
12453473990,32.24601,-97.83313,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=233869,Lanham Mill Community,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9810,233869,,,https://atlas.thc.texas.gov/Details/5425012198,,1997,,,,pole,Historical Marker,,,,,,
12453473991,32.28058,-97.62128,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=182272,Barnard's Trading Post No. 2,,,,,,,,,,,Texas Historical Commission,,Q2397965,,9306,182272,,,https://atlas.thc.texas.gov/Details/5425012197,,1997,,,,pole,Historical Marker,,,,,,
12453473992,32.2911,-97.63488,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=233949,George's Creek Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4342,233949,,,https://atlas.thc.texas.gov/Details/5425013205,,2004,,,,pole,Historical Marker,,,,,,
12453473993,32.23838,-97.76529,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=233819,Mineral Springs Primitive Baptist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14695,233819,,,https://atlas.thc.texas.gov/Details/5507017024,,2011,,,,pole,Historical Marker,,,,,,
12453473994,32.23495,-97.75566,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=137836,Somervell County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,10629,137836,,,https://atlas.thc.texas.gov/Details/5425004977,,1936,,,,pole,Historical Marker,,,,,,
12453473995,32.28147,-97.73423,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=138121,Squaw Creek Indian Fight,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7557,138121,,,https://atlas.thc.texas.gov/Details/5425005025,,1965,,,,pole,Historical Marker,,,,,,
12453473996,32.23366,-97.756,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=218060,Snyder Sanitarium,,,,,,,,,,,Texas Historical Commission,,Q2397965,,8428,218060,,,https://atlas.thc.texas.gov/Details/5507013766,,1985,,,,pole,Historical Marker,,,,,,
12453473997,32.23196,-97.75714,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=218059,Barnard's Mill,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2342,218059,,,https://atlas.thc.texas.gov/Details/5425000304,,1962,,,,pole,Historical Marker,,,,,,
12453473998,32.2351,-97.75569,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=138075,Somervell County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2772,138075,,,https://atlas.thc.texas.gov/Details/5425004978,,1963,,,,pole,Historical Marker,,,,,,
12453473999,32.14473,-97.89541,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=248510,Chalk Mountain Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13699,248510,,,https://atlas.thc.texas.gov/Details/5425000800,,1991,,,,pole,Historical Marker,,,,,,
12453476631,32.87584,-95.76431,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=244653,Emory United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3630,244653,,,https://atlas.thc.texas.gov/Details/5507018815,,2017,,,,pole,Historical Marker,,,,,,
12453476632,32.87445,-95.76486,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=139154,Rains County Courthouse,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15571,139154,,,https://atlas.thc.texas.gov/Details/5379013149,,2002,,,,pole,Historical Marker,,,,,,
12453476633,32.87619,-95.76871,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=139155,Rains County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16533,139155,,,https://atlas.thc.texas.gov/Details/5507016076,,1936,,,,pole,Historical Marker,,,,,,
12453476634,32.87472,-95.76546,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=138679,"Near Offices of ""Rains County Leader""",,,,,,,,,,,Texas Historical Commission,,Q2397965,,15843,138679,,,https://atlas.thc.texas.gov/Details/5379010862,,1968,,,,pole,Historical Marker,,,,,,
12453476635,32.87455,-95.76506,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=139152,Rains County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,6182,139152,,,https://atlas.thc.texas.gov/Details/5379010860,,1970,,,,pole,Historical Marker,,,,,,
12453476636,32.85286,-95.72566,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=139150,Site of Fraser Brick Company,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2235,139150,,,https://atlas.thc.texas.gov/Details/5379010858,,1968,,,,pole,Historical Marker,,,,,,
12453476637,32.87366,-95.76347,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=139159,The Amis House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,693,139159,,,https://atlas.thc.texas.gov/Details/5379010854,,1985,,,,pole,Historical Marker,,,,,,
12453476638,32.87806,-95.76812,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=201997,Emory Rains,,,,,,,,,,,Texas Historical Commission,,Q2397965,,2847,201997,,,https://atlas.thc.texas.gov/Details/5379010861,,1983,,,,pole,Historical Marker,,,,,,
12453476639,32.88003,-95.77016,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=139157,Ambrose Fitzgerald,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12024,139157,,,https://atlas.thc.texas.gov/Details/5379010857,,1983,,,,pole,Historical Marker,,,,,,
12453476810,34.3866,-102.61164,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=167625,Lazbuddie,,,,,,,,,,,Texas Historical Commission,,Q2397965,,357,167625,,,https://atlas.thc.texas.gov/Details/5507016580,,2010,,,,pole,Historical Marker,,,,,,
12453476811,34.68792,-102.60325,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=56072,Black Community,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14413,56072,,,https://atlas.thc.texas.gov/Details/5507015970,,2009,,,,pole,Historical Marker,,,,,,
12453476812,34.63811,-102.71835,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=56075,Friona,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11816,56075,,,https://atlas.thc.texas.gov/Details/5369002067,,2006,,,,pole,Historical Marker,,,,,,
12453476813,34.63648,-102.72073,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=56077,Site of First Church in City of Friona,,,,,,,,,,,Texas Historical Commission,,Q2397965,,5463,56077,,,https://atlas.thc.texas.gov/Details/5369004784,,1975,,,,pole,Historical Marker,,,,,,
12453476814,34.63623,-102.71837,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=151342,Friona's First Barber Shop,,,,,,,,,,,Texas Historical Commission,,Q2397965,,12906,151342,,,https://atlas.thc.texas.gov/Details/5507018407,,2016,,,,pole,Historical Marker,,,,,,
12453476815,34.6386,-102.72058,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=56076,Friona Schools,,,,,,,,,,,Texas Historical Commission,,Q2397965,,17063,56076,,,https://atlas.thc.texas.gov/Details/5507013615,,2006,,,,pole,Historical Marker,,,,,,
12453476816,34.35605,-102.8863,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=151412,Oklahoma Lane,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15332,151412,,,https://atlas.thc.texas.gov/Details/5507016492,,2010,,,,pole,Historical Marker,,,,,,
12453476818,34.38427,-103.04018,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=73701,Near Route of the Coronado Expedition,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11929,73701,,,https://atlas.thc.texas.gov/Details/5369003562,,1969,,,,pole,Historical Marker,,,,,,
12453476819,34.3848,-103.04017,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=73699,"Farwell, Texas",,,,,,,,,,,Texas Historical Commission,,Q2397965,,12418,73699,,,https://atlas.thc.texas.gov/Details/5369001575,,1936,,,,pole,Historical Marker,,,,,,
12453476820,34.38469,-103.03963,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=73700,Parmer County,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7654,73700,,,https://atlas.thc.texas.gov/Details/5369003946,,1936,,,,pole,Historical Marker,,,,,,
12453476821,34.37982,-103.03925,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=73702,Hopping-Aldridge House,,,,,,,,,,,Texas Historical Commission,,Q2397965,,14310,73702,,,https://atlas.thc.texas.gov/Details/5369002563,,1984,,,,pole,Historical Marker,,,,,,
12453476822,34.51755,-102.88842,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91113,Bovina United Methodist Church,,,,,,,,,,,Texas Historical Commission,,Q2397965,,16405,91113,,,https://atlas.thc.texas.gov/Details/5369000472,,1985,,,,pole,Historical Marker,,,,,,
12453476823,34.51269,-102.87918,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=91114,Bovina Cemetery,,,,,,,,,,,Texas Historical Commission,,Q2397965,,13291,91114,,,https://atlas.thc.texas.gov/Details/5369013303,,2004,,,,pole,Historical Marker,,,,,,
12453476824,34.72625,-102.98777,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=246476,Rhea Community,,,,,,,,,,,Texas Historical Commission,,Q2397965,,4296,246476,,,https://atlas.thc.texas.gov/Details/5507015971,,2009,,,,pole,Historical Marker,,,,,,
12453476825,34.52279,-102.88936,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=56080,Bovina,,,,,,,,,,,Texas Historical Commission,,Q2397965,,11987,56080,,,https://atlas.thc.texas.gov/Details/5369000471,,1968,,,,pole,Historical Marker,,,,,,
12453476826,34.58144,-102.80321,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=56078,Site of Parmerton,,,,,,,,,,,Texas Historical Commission,,Q2397965,,3992,56078,,,https://atlas.thc.texas.gov/Details/5369004871,,1971,,,,pole,Historical Marker,,,,,,
12453476901,32.7596498,-97.7975459,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=187278,Citizens National Bank,,,,,,,,,,,Texas Historical Commission,,Q2397965,fe8d0ab8-1c14-413b-9c2e-301bfe4faf09,6801,187278,,,https://atlas.thc.texas.gov/Details/5367000869,,1988,,,,pole,Historical Marker,,,,,,
12453476902,32.7582,-97.7982,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=71499,Franco-Texan Land Company Building,,,,,,,,,,,Texas Historical Commission,,Q2397965,,18483,71499,,,https://atlas.thc.texas.gov/Details/5507017253,,2012,,,,pole,Historical Marker,,,,,,
12453476903,32.75197,-97.86085,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=226536,Greenwood Community,,,,,,,,,,,Texas Historical Commission,,Q2397965,,15723,226536,,,https://atlas.thc.texas.gov/Details/5507013911,,2007,,,,pole,Historical Marker,,,,,,
12453476904,32.76343,-97.79298,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=26538,Oliver Loving,,,,,,,,,,,Texas Historical Commission,,Q2397965,,7614,26538,,,https://atlas.thc.texas.gov/Details/5367003850,,1977,,,,pole,Historical Marker,,,,,,
12453476905,32.75898,-97.79775,,,,,,,,,,,,,,,,,,,,,,memorial,,,,,,aluminium,plaque,https://www.hmdb.org/m.asp?m=187280,Weatherford,,,,,,,,,,,Texas Historical Commission,,Q2397965,,967,187280,,,https://atlas.thc.texas.gov/Details/5367005731,,1964,,,,pole,Historical Marker,,,,,,
